cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,xythosfs_pct_used,workspace_pct_used,high_usage,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,enP65410s1_rx_packets,enP65410s1_rx_bytes,enP65410s1_tx_packets,enP65410s1_tx_bytes,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,date
0,23.3,99.4,0.8,0.2,62.7,66.6,,98,432,42,100,128,138,3,1,,,,,11,1272,18,1642,122,113544,122,113544,8,961,18,1642,2025-03-22T00:01:07+00:00
3,23.3,99.3,0.8,0.2,62.7,66.6,,4,162,42,102,145,142,4,1,,,,,17,2065,23,1989,154,117248,154,117248,10,1138,23,1989,2025-03-22T00:03:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,7,270,42,100,122,139,3,1,,,,,324,68108,339,45755,152,116286,152,116286,317,71479,339,45755,2025-03-22T00:05:07+00:00
2,23.3,99.3,0.8,0.2,62.7,66.6,,9,378,42,100,132,138,4,1,,,,,23,3111,27,3171,119,112554,119,112554,16,2268,27,3171,2025-03-22T00:07:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,9,378,42,100,109,139,3,1,,,,,9,923,17,1600,116,111190,116,111190,8,961,17,1600,2025-03-22T00:09:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,8,368,42,100,130,140,4,1,,,,,883,202996,888,124878,105,110618,105,110618,876,214193,888,124878,2025-03-22T00:11:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,8,324,42,100,142,139,3,1,,,,,17,2065,26,2134,100,110358,100,110358,10,1138,26,2134,2025-03-22T00:13:07+00:00
1,23.2,99.3,0.8,0.2,62.7,66.6,,6,216,42,100,123,133,4,1,,,,,30,3565,35,2963,120,111882,120,111882,15,1506,35,2963,2025-03-22T00:15:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,56,216,42,100,132,140,4,1,,,,,43,7029,53,8689,112,110982,112,110982,14,1434,54,8755,2025-03-22T00:17:07+00:00
2,23.3,99.3,0.8,0.2,62.7,66.6,,46,324,42,100,111,135,4,1,,,,,28,5222,41,7905,107,110722,107,110722,8,961,42,7971,2025-03-22T00:19:07+00:00
0,23.2,99.3,0.8,0.2,62.7,66.6,,7,270,42,100,133,132,3,1,,,,,388,82612,405,54884,119,111346,119,111346,381,86879,404,54758,2025-03-22T00:21:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,12,540,42,100,145,132,3,1,,,,,21,2513,30,2643,116,110881,116,110881,14,1642,30,2643,2025-03-22T00:23:06+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,7,270,42,100,123,135,3,1,,,,,18,2203,24,2088,125,111632,125,111632,10,1141,24,2088,2025-03-22T00:25:07+00:00
2,23.5,99.3,0.9,0.2,62.7,66.6,,55,238,42,103,130,148,4,2,,,,,3941,1679776,3568,1278568,159,116072,159,116072,4468,1769169,4150,1317024,2025-03-22T00:27:07+00:00
2,23.5,99.3,0.9,0.2,62.7,66.6,,102,589,42,103,110,149,3,2,,,,,4793,4269332,3364,3897921,137,113752,137,113752,7012,4482296,5817,4059819,2025-03-22T00:29:07+00:00
2,23.5,99.3,0.9,0.2,62.7,66.6,,9,378,45,107,130,145,3,2,,,,,4999,4651515,3512,4274084,120,14406,120,14406,7464,4882785,6190,4450772,2025-03-22T00:31:07+00:00
2,23.6,99.3,0.9,0.2,62.7,66.6,,14,648,45,107,152,144,3,2,,,,,21,2513,30,2643,98,13362,98,13362,14,1642,30,2643,2025-03-22T00:33:06+00:00
4,23.5,99.3,0.9,0.2,62.7,66.6,,8,324,45,109,123,142,3,2,,,,,905,1208478,501,1166537,179,23046,179,23046,1598,1265397,1244,1215575,2025-03-22T00:35:06+00:00
4,23.5,99.3,0.9,0.2,62.7,66.6,,8,324,45,107,133,141,3,2,,,,,636,815284,402,786941,174,22371,174,22371,1091,852812,862,817301,2025-03-22T00:37:06+00:00
3,23.5,99.3,0.9,0.2,62.7,66.6,,11,486,45,107,113,142,3,2,,,,,1009,1384978,586,1191468,161,33086,161,33086,1819,1452128,1328,1240440,2025-03-22T00:39:06+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,7,314,45,104,138,138,5,1,,,,,969,221028,975,136226,91,11428,91,11428,955,232264,975,136226,2025-03-22T00:41:06+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,12,540,45,104,147,136,4,1,,,,,224,46951,240,35787,99,110270,99,110270,217,48922,240,35787,2025-03-22T00:43:07+00:00
4,23.3,99.3,0.9,0.2,62.7,66.6,,9,378,45,106,125,142,3,1,,,,,513,217703,541,86712,218,204997,218,204997,491,219619,543,86844,2025-03-22T00:45:07+00:00
2,23.7,99.3,0.9,0.2,62.7,66.6,,12,540,45,107,134,144,3,2,,,,,50,7867,59,9249,91,11428,91,11428,21,2370,60,9315,2025-03-22T00:47:06+00:00
4,23.7,99.3,0.9,0.2,62.7,66.6,,65,702,45,107,115,146,3,2,,,,,30,3510,37,3124,92,11480,92,11480,16,1600,37,3124,2025-03-22T00:49:06+00:00
2,23.8,99.3,0.9,0.2,62.7,66.6,,111,908,45,107,142,147,3,2,,,,,947,217129,953,133640,112,110982,112,110982,937,228757,953,133640,2025-03-22T00:51:07+00:00
2,23.8,99.3,0.9,0.2,62.7,66.6,,10,729,45,107,148,143,3,2,,,,,32,3953,44,4204,116,111190,116,111190,25,3236,44,4204,2025-03-22T00:53:07+00:00
2,23.8,99.3,0.9,0.2,62.7,66.6,,8,324,45,107,122,144,3,2,,,,,20,2395,27,2374,93,11506,93,11506,12,1361,27,2374,2025-03-22T00:55:06+00:00
2,23.8,99.3,0.9,0.3,62.7,66.6,,11,486,45,107,135,147,3,2,,,,,19,2232,28,2509,90,11376,90,11376,12,1333,28,2509,2025-03-22T00:57:06+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,12,540,45,104,113,131,3,1,,,,,8,896,17,1665,90,11376,90,11376,8,1008,17,1665,2025-03-22T00:59:06+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,7,314,45,104,126,132,4,1,,,,,772,176523,780,109084,115,111138,115,111138,764,185945,779,108999,2025-03-22T01:01:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,9,378,45,104,142,138,4,1,,,,,46,6128,60,6990,107,110722,107,110722,46,6772,60,6990,2025-03-22T01:03:06+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,8,324,45,104,125,135,3,1,,,,,20,2395,26,2256,126,111684,126,111684,12,1361,26,2256,2025-03-22T01:05:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,58,324,45,104,128,137,3,1,,,,,28,5141,41,7960,132,112022,132,112022,10,1201,42,8026,2025-03-22T01:07:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,10,432,45,104,110,136,4,1,,,,,35,5933,46,8257,110,110878,110,110878,13,1391,47,8323,2025-03-22T01:09:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,8,324,45,104,130,138,4,1,,,,,534,116560,549,75596,115,111138,115,111138,530,123336,549,75596,2025-03-22T01:11:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,4,108,45,104,138,134,3,1,,,,,25,4759,34,7237,107,110104,107,110104,8,1008,35,7303,2025-03-22T01:13:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,8,324,45,104,123,132,4,1,,,,,20,2395,28,2493,128,132783,128,132783,12,1361,28,2493,2025-03-22T01:15:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,7,270,45,104,133,132,4,1,,,,,30,3564,36,2996,117,132041,117,132041,16,1654,36,2996,2025-03-22T01:17:07+00:00
2,23.3,99.3,0.8,0.2,62.7,66.6,,7,270,45,104,109,131,3,1,,,,,20,2264,25,2159,123,132567,123,132567,13,1379,25,2159,2025-03-22T01:19:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,9,378,45,104,135,132,3,1,,,,,19,2212,26,2279,126,132743,126,132743,12,1313,26,2279,2025-03-22T01:21:07+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,7,270,45,104,143,131,4,1,,,,,21,2513,29,2524,102,32928,102,32928,14,1642,29,2524,2025-03-22T01:23:06+00:00
0,23.3,99.3,0.8,0.2,62.7,66.6,,1281,2004,45,104,125,134,4,1,,,,,23,2706,29,2551,129,133015,129,133015,14,1493,29,2551,2025-03-22T01:25:07+00:00
2,23.5,99.3,0.9,0.2,62.7,66.6,,80,708,45,107,143,146,3,2,,,,,4171,1787564,3782,1404848,173,137692,173,137692,4736,1881718,4425,1447226,2025-03-22T01:27:07+00:00
3,23.6,99.3,0.9,0.2,62.7,66.6,,6,276,45,107,109,140,4,2,,,,,4785,3880919,3554,3478977,148,135145,148,135145,6706,4074180,5668,3618561,2025-03-22T01:29:07+00:00
5,23.6,99.3,0.9,0.2,62.7,66.6,,9,1021,45,107,139,143,4,2,,,,,6833,5016184,5218,4462213,120,14406,120,14406,9247,5270808,7934,4641409,2025-03-22T01:31:07+00:00
4,23.6,99.3,0.9,0.2,62.7,66.6,,14,648,45,107,151,141,3,2,,,,,59,7717,74,8220,110,110368,110,110368,52,7378,73,8014,2025-03-22T01:33:07+00:00
5,23.6,99.3,0.9,0.2,62.7,66.6,,138,486,45,107,124,143,3,2,,,,,1046,1413116,588,1364708,190,25446,190,25446,1859,1478541,1453,1421798,2025-03-22T01:35:06+00:00
4,23.5,99.3,0.9,0.2,62.7,66.6,,10,519,45,107,135,142,4,2,,,,,1358,1892964,853,1826733,203,120452,203,120452,2434,1979848,1956,1899531,2025-03-22T01:37:07+00:00
4,23.5,99.3,0.9,0.2,62.7,66.6,,9,378,45,107,111,141,4,2,,,,,732,968780,455,868762,138,27307,138,27307,1261,1012536,999,904666,2025-03-22T01:39:06+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,13,594,45,104,146,133,5,1,,,,,699,156452,716,102894,115,111138,115,111138,689,164499,716,102894,2025-03-22T01:41:07+00:00
1,23.3,99.3,0.8,0.2,62.7,66.6,,59,4691,45,104,144,137,3,1,,,,,29,3899,42,4463,92,11480,92,11480,19,2656,42,4469,2025-03-22T01:43:06+00:00
11,23.5,99.3,1,0.2,62.7,66.6,,56,216,45,109,122,153,3,2,,,,,1185,630553,1227,159433,1277,1877602,1277,1877602,1196,646781,1227,159433,2025-03-22T01:45:07+00:00
4,24,99.3,1.1,0.2,62.7,66.6,,17,853,45,113,149,165,4,4,,,,,793,453672,736,446555,405,147827,405,147827,858,468361,736,446555,2025-03-22T01:47:07+00:00
6,24.2,99.3,2.3,0.2,62.7,66.6,,45,1519,45,115,131,174,4,4,,,,,797,311048,815,146955,775,1144819,775,1144819,804,321965,815,146955,2025-03-22T01:49:07+00:00
4,24.2,99.3,3.8,0.2,62.7,66.6,,10,432,45,115,148,215,4,4,,,,,1571,595876,1622,259737,136,112230,136,112230,1613,619360,1622,259737,2025-03-22T01:51:07+00:00
2,23.9,99.3,1,0.2,62.7,66.6,,10,432,45,110,171,199,5,3,,,,,311,66961,330,48423,93,11532,93,11532,304,70150,330,48423,2025-03-22T01:53:07+00:00
4,24.3,99.3,2.5,0.3,62.8,66.6,,16,848,45,118,148,216,4,5,,,,,2718,926790,2788,498601,195,188096,195,188096,2754,963341,2793,498931,2025-03-22T01:55:07+00:00
4,23.9,99.3,1,0.3,62.8,66.6,,60,432,45,113,145,210,5,4,,,,,57,8923,72,10947,114,111086,114,111086,24,3046,73,11013,2025-03-22T01:57:07+00:00
0,23.3,99.3,0.8,0.2,62.8,66.6,,59,378,45,104,135,176,6,1,,,,,27,4276,38,3858,121,111450,121,111450,20,3489,38,3858,2025-03-22T01:59:07+00:00
0,23.3,99.3,0.8,0.2,62.8,66.6,,90,378,45,104,127,174,3,1,,,,,17,2820,25,2434,115,111138,115,111138,10,1893,25,2434,2025-03-22T02:01:07+00:00
0,23.3,99.3,0.8,0.2,62.8,66.6,,10,486,45,104,152,176,4,1,,,,,54,11785,67,13578,127,111762,127,111762,47,11376,69,13686,2025-03-22T02:03:07+00:00
0,23.3,99.3,0.8,0.2,62.8,66.6,,11,486,45,104,125,174,3,1,,,,,35,4585,47,6438,116,111164,116,111164,24,3380,48,6504,2025-03-22T02:05:07+00:00
1,23.3,99.3,0.8,0.2,62.8,66.6,,70,378,45,104,134,175,4,1,,,,,15,2096,25,2566,141,113672,141,113672,15,2306,25,2566,2025-03-22T02:07:07+00:00
2,23.3,99.3,0.8,0.2,62.8,66.6,,32,216,45,104,105,173,3,1,,,,,20,2664,30,2948,136,113412,136,113412,17,2479,30,2948,2025-03-22T02:09:07+00:00
0,23.3,99.3,0.8,0.2,62.8,66.6,,11,486,48,108,133,174,5,1,,,,,28,3554,38,3627,115,111316,115,111316,20,2677,38,3627,2025-03-22T02:11:07+00:00
3,23.3,99.3,0.8,0.2,62.8,66.6,,8,324,45,104,145,170,3,1,,,,,26,3457,39,3771,124,111784,124,111784,19,2656,39,3771,2025-03-22T02:13:07+00:00
5,23.3,99.3,0.9,0.2,62.8,66.6,,43,259,45,106,120,174,4,1,,,,,2008,897552,2072,370020,224,392465,224,392465,2053,928324,2089,371142,2025-03-22T02:15:07+00:00
3,23.5,99.3,1.8,0.2,62.8,66.6,,9,421,45,109,148,188,5,2,,,,,381,183070,419,61184,173,134276,173,134276,381,187701,421,61316,2025-03-22T02:17:07+00:00
3,23.7,99.3,1.9,0.2,62.8,66.6,,59,560,45,112,134,212,5,3,,,,,586,166032,709,153616,194,132349,194,132349,581,171956,720,154342,2025-03-22T02:19:07+00:00
3,24,99.3,2,0.2,62.8,66.6,,11,486,45,116,154,216,4,5,,,,,42,5216,53,7749,114,111168,114,111168,23,2912,54,7815,2025-03-22T02:21:07+00:00
1,23.5,99.3,0.9,0.2,62.8,66.6,,9,378,45,107,153,185,5,2,,,,,41,7114,57,9565,106,110670,106,110670,19,2656,58,9631,2025-03-22T02:23:07+00:00
1,23.3,99.3,0.8,0.2,62.8,66.6,,6,216,45,104,123,175,4,1,,,,,42,7252,56,9426,113,111008,113,111008,19,2659,57,9492,2025-03-22T02:25:07+00:00
3,23.6,99.3,0.9,0.2,62.8,66.6,,72,529,45,107,136,187,3,2,,,,,3735,1917802,3208,1644861,172,117670,172,117670,4473,2018077,4073,1701907,2025-03-22T02:27:07+00:00
3,23.6,99.3,0.9,0.2,62.8,66.6,,8,367,45,107,108,180,3,2,,,,,5041,4228489,3629,3826295,142,114012,142,114012,7175,4439392,6003,3983039,2025-03-22T02:29:07+00:00
5,23.6,99.3,0.9,0.2,62.8,66.6,,10,519,45,107,140,180,4,2,,,,,5807,4257257,4464,3732320,145,114168,145,114168,7826,4471106,6709,3880490,2025-03-22T02:31:07+00:00
2,23.6,99.3,0.9,0.2,62.8,66.6,,9,378,45,107,145,181,3,2,,,,,26,3457,36,3414,107,110722,107,110722,19,2656,36,3414,2025-03-22T02:33:07+00:00
3,23.6,99.3,0.9,0.2,62.8,66.6,,60,475,45,107,125,183,4,2,,,,,2456,3212230,1246,3082754,207,122504,207,122504,4323,3369050,3282,3217130,2025-03-22T02:35:07+00:00
5,23.6,99.3,0.9,0.2,62.8,66.6,,62,583,45,110,137,185,3,2,,,,,791,993167,463,949205,204,131329,204,131329,1339,1040142,1062,988739,2025-03-22T02:37:07+00:00
3,23.6,99.3,0.9,0.2,62.8,66.6,,10,432,45,107,111,180,3,2,,,,,490,637516,276,615291,152,114576,152,114576,847,666554,671,641361,2025-03-22T02:39:07+00:00
1,23.3,99.3,0.8,0.2,62.8,66.6,,9,378,45,104,141,172,5,1,,,,,31,3847,43,4024,122,111502,122,111502,22,2882,43,4024,2025-03-22T02:41:07+00:00
1,23.3,99.3,0.8,0.2,62.8,66.6,,6,242,45,104,143,169,3,1,,,,,21,2789,32,3133,114,110777,114,110777,18,2618,32,3133,2025-03-22T02:43:06+00:00
9,23.5,99.3,1,0.2,63.1,66.6,,5,162,45,109,132,180,3,2,,,,,706,354800,738,93942,828,1929561,828,1929561,695,362313,738,93942,2025-03-22T02:45:07+00:00
5,23.9,99.3,2,0.2,63.1,66.6,,8,400,45,112,152,191,6,3,,,,,775,327685,823,155415,114,111596,114,111596,822,340974,824,155525,2025-03-22T02:47:07+00:00
2,24.2,99.3,2,0.2,63.1,66.6,,10,432,45,113,139,221,11,4,,,,,374,82955,401,58619,111,110930,111,110930,367,87026,401,58619,2025-03-22T02:49:07+00:00
10,24.3,99.3,3.8,0.2,63.1,66.6,,61,486,45,115,155,228,4,4,,,,,2091,1055647,2148,319648,184,174598,184,174598,2118,1083123,2149,319714,2025-03-22T02:51:07+00:00
5,24.3,99.3,5.6,0.2,63.1,66.6,,11,486,45,116,167,221,5,5,,,,,157,51604,195,49429,813,181700,813,181700,138,48968,200,49759,2025-03-22T02:53:07+00:00
5,24.3,99.3,3.8,0.3,63.1,66.6,,142,702,45,116,138,213,3,5,,,,,23,5748,33,6963,95,11803,95,11803,23,6070,33,6963,2025-03-22T02:55:06+00:00
6,24.3,99.3,3.7,0.4,63.1,66.6,,72,378,45,116,139,202,4,5,,,,,26,3432,36,3410,115,111138,115,111138,19,2631,36,3410,2025-03-22T02:57:07+00:00
4,23.9,99.3,3.7,0.4,63.1,66.6,,13,594,45,113,115,190,3,4,,,,,26,5967,35,7012,173,116727,173,116727,25,6243,35,7012,2025-03-22T02:59:07+00:00
4,24.1,99.3,3.7,0.4,63.1,66.6,,10,432,45,116,163,200,5,5,,,,,92,39737,103,32787,413,448310,413,448310,95,41223,106,32985,2025-03-22T03:01:06+00:00
4,23.9,99.3,3.7,0.5,63.1,66.6,,63,594,45,113,158,198,5,4,,,,,34,7109,42,7520,106,110837,106,110837,27,6420,42,7520,2025-03-22T03:03:07+00:00
7,23.9,99.3,3.7,0.6,63.1,66.6,,10,457,45,113,129,196,3,4,,,,,35,5645,49,7172,113,113050,113,113050,23,4268,50,7238,2025-03-22T03:05:07+00:00
2,24.1,99.3,3.2,0.2,63.2,66.6,,12,583,45,116,150,204,5,5,,,,,35,7148,42,7516,263,126616,263,126616,28,6473,42,7516,2025-03-22T03:07:07+00:00
1,24.1,99.3,3.2,0.2,63.2,66.6,,7,270,45,116,117,210,4,5,,,,,345,109877,351,94129,362,52821,362,52821,348,113766,362,94855,2025-03-22T03:09:06+00:00
0,24.2,99.3,3.2,0.2,63.2,66.6,,17,854,45,116,148,218,5,5,,,,,530,119219,541,78242,105,13364,105,13364,508,121607,542,78308,2025-03-22T03:11:06+00:00
2,24.2,99.3,3.2,0.2,63.2,66.6,,15,702,45,116,164,214,5,5,,,,,36,6506,52,8937,92,11480,92,11480,14,1978,53,9003,2025-03-22T03:13:06+00:00
4,24.3,99.3,4,0.2,63.2,66.6,,61,614,45,119,138,223,4,6,,,,,240,101107,248,56847,268,146101,268,146101,214,98204,252,57111,2025-03-22T03:15:06+00:00
1,24.3,99.3,3.2,0.2,63.2,66.6,,62,540,45,116,147,216,4,5,,,,,40,5956,58,5480,101,110374,101,110374,30,4777,58,5480,2025-03-22T03:17:06+00:00
6,24.4,99.3,4,0.2,63.2,66.6,,11,486,45,119,145,215,6,6,,,,,184,86104,190,40788,226,59019,226,59019,181,87598,193,40986,2025-03-22T03:19:06+00:00
4,24.4,99.3,4,0.2,63.2,66.6,,8,324,45,119,153,215,4,6,,,,,24,3156,34,3288,159,114842,159,114842,17,2327,34,3288,2025-03-22T03:21:07+00:00
2,24.4,99.3,4.2,1.5,63.2,66.6,,8,340,45,119,146,212,4,6,,,,,487,138281,543,109132,234,133246,234,133246,480,143934,545,109264,2025-03-22T03:23:07+00:00
0,23.8,99.3,1.9,0.2,63.3,66.6,,11,508,45,110,148,199,5,3,,,,,37,4713,46,4259,119,111320,119,111320,22,2752,46,4259,2025-03-22T03:25:07+00:00
2,23.6,99.3,0.9,0.2,63.3,66.6,,17407,39708,45,107,156,193,6,2,,,,,4273,1994700,3781,1616556,113,111034,113,111034,4970,2099821,4578,1669158,2025-03-22T03:27:07+00:00
2,23.6,99.3,0.9,0.2,63.3,66.6,,10,432,45,107,111,186,4,2,,,,,4513,3639380,3440,3271948,103,110514,103,110514,6331,3821144,5395,3400918,2025-03-22T03:29:07+00:00
2,23.6,99.3,0.9,0.2,63.3,66.6,,53,508,45,107,137,185,3,2,,,,,5044,3920143,3783,3438860,119,111346,119,111346,6969,4106018,5889,3577900,2025-03-22T03:31:07+00:00
2,23.6,99.3,0.9,0.2,63.3,66.6,,60,432,45,107,145,187,3,2,,,,,514,111185,529,72525,118,111294,118,111294,507,117216,529,72525,2025-03-22T03:33:07+00:00
4,23.6,99.3,0.9,0.2,63.3,66.6,,13,594,45,107,131,182,3,2,,,,,648,825690,383,788562,181,118605,181,118605,1108,864336,880,821364,2025-03-22T03:35:07+00:00
4,23.7,99.3,1.2,0.2,63.3,66.6,,8,4428,45,110,135,200,3,3,,,,,754,379485,773,233576,2121,1914062,2121,1914062,816,392024,774,233642,2025-03-22T03:37:07+00:00
7,23.8,99.3,2.4,0.2,63.3,66.6,,17128,24323,45,114,154,220,8,3,,,,,5050,2962747,4787,2079050,1004,1836196,1004,1836196,5981,3096132,5653,2136206,2025-03-22T03:39:07+00:00
6,23.7,99.3,1.3,0.2,63.3,66.6,,10,692,45,112,191,211,11,3,,,,,3043,1111539,3127,565660,117,111242,117,111242,3117,1155881,3144,566782,2025-03-22T03:41:07+00:00
8,23.6,99.3,1.2,0.2,63.3,66.6,,12,529,45,111,195,203,10,2,,,,,2423,923113,2519,366820,579,1341172,579,1341172,2403,952460,2521,366996,2025-03-22T03:43:07+00:00
5,23.8,99.3,1.3,0.2,63.3,66.6,,100,546,45,115,177,220,9,4,,,,,1486,561610,1556,268809,1148,1463436,1148,1463436,1513,584015,1561,269139,2025-03-22T03:45:07+00:00
8,24.3,99.3,1.3,0.2,63.3,66.6,,54,756,45,116,196,226,9,5,,,,,1012,615338,915,449482,182,121254,182,121254,1200,640944,1129,463546,2025-03-22T03:47:07+00:00
6,24.2,99.3,1.4,0.2,63.3,66.6,,14,2590,45,115,187,206,9,4,,,,,608,125560,629,86505,2042,242541,2042,242541,584,130617,629,86505,2025-03-22T03:49:06+00:00
9,24.6,99.3,3.1,0.2,63.3,66.6,,11,486,45,124,191,226,10,7,,,,,2307,1104262,2248,851337,2011,1029200,2011,1029200,2448,1144460,2303,854779,2025-03-22T03:51:07+00:00
3,24.5,99.3,3.6,0.2,63.3,66.6,,65,950,48,123,213,215,10,6,,,,,1344,358869,1404,266121,197,138559,197,138559,1337,376520,1405,266231,2025-03-22T03:53:07+00:00
7,24.5,99.3,6.4,0.2,63.3,66.6,,61,4037,45,118,147,253,5,5,,,,,5004,2389916,5002,898018,2239,4121223,2239,4121223,5123,2467826,5082,903298,2025-03-22T03:55:07+00:00
5,24.5,99.3,2.9,0.3,63.3,66.6,,7,618,45,118,150,249,5,5,,,,,5552,7883201,6156,4184438,1755,3352175,1755,3352175,9616,8228014,8586,4344818,2025-03-22T03:57:07+00:00
8,24.4,99.3,8.4,0.2,63.3,66.6,,14,1341,45,116,141,235,5,4,,,,,893,262513,924,153798,434,543110,434,543110,901,274697,930,154282,2025-03-22T03:59:07+00:00
10,24.7,99.3,5.9,0.2,63.3,66.6,,9,2909,45,122,159,254,5,6,,,,,4185,1998199,4074,1133243,2367,4241037,2367,4241037,4433,2072454,4210,1142219,2025-03-22T04:01:07+00:00
2,24.1,99.3,2.1,0.2,63.3,66.6,,9,672,45,115,175,246,6,4,,,,,2150,1362929,2473,480369,2347,3144916,2347,3144916,2571,1420112,2539,484725,2025-03-22T04:03:07+00:00
3,24.1,99.3,24,0.2,63.3,66.6,,11,562,45,115,143,239,4,4,,,,,2052,960493,2119,446236,2545,3448337,2545,3448337,2129,990052,2151,448348,2025-03-22T04:05:07+00:00
4,24.1,99.3,27,0.2,63.3,66.6,,13,4150,45,116,149,228,3,5,,,,,1662,929237,1676,361949,2036,3862571,2036,3862571,1796,957769,1763,367691,2025-03-22T04:07:07+00:00
2,24,99.3,2.1,0.2,63.3,66.6,,7,3818,45,113,116,211,3,4,,,,,1449,636737,1459,189945,2222,3336006,2222,3336006,1427,651991,1459,189885,2025-03-22T04:09:07+00:00
5,24.2,99.3,12,0.3,63.3,66.6,,65,772,45,118,149,222,5,5,,,,,1242,589803,1308,281586,2031,2283289,2031,2283289,1306,610561,1356,284754,2025-03-22T04:11:07+00:00
6,24.2,99.3,12,0.3,63.3,66.6,,59,7075,45,116,149,218,3,5,,,,,1230,738066,1283,270920,1803,3253850,1803,3253850,1339,761777,1327,273824,2025-03-22T04:13:06+00:00
5,24.2,99.3,12,0.3,63.3,66.6,,16,756,45,116,138,207,3,5,,,,,899,461942,994,235245,1020,1701774,1020,1701774,977,478890,1033,237819,2025-03-22T04:15:06+00:00
5,24.3,99.3,12,0.4,63.3,66.6,,15,702,45,116,144,208,5,5,,,,,1060,571541,1084,219002,1481,3653899,1481,3653899,1138,590123,1131,222104,2025-03-22T04:17:07+00:00
6,24.2,99.3,6.2,0.2,63.4,66.6,,48,4292,45,115,124,208,4,4,,,,,1680,758326,1751,282963,540,1050415,540,1050415,1758,786291,1755,283227,2025-03-22T04:19:07+00:00
6,25.6,99.3,23,0.3,63.4,66.6,,49,486,45,122,146,227,3,7,,,,,837,511279,871,203809,1636,2591904,1636,2591904,913,527746,908,206251,2025-03-22T04:21:07+00:00
5,24.7,99.3,15,0.2,63.4,66.6,,59,777,45,122,155,228,4,7,,,,,741,449180,756,156340,2537,2334803,2537,2334803,793,462283,787,158430,2025-03-22T04:23:07+00:00
6,24.6,99.3,36,0.5,63.4,66.6,,1794,2203,45,122,131,213,3,7,,,,,1250,785039,1236,314592,2025,3966018,2025,3966018,1362,808442,1332,320972,2025-03-22T04:25:07+00:00
8,24.9,99.3,36,1.4,63.4,66.6,,70,270,48,129,139,223,3,8,,,,,191,405039,178,175689,149,113624,149,113624,411,421263,280,182421,2025-03-22T04:27:07+00:00
9,25.3,99.3,36,1.5,63.4,66.6,,15,4041,45,125,120,221,3,8,,,,,7221,5407782,5716,4366222,2493,6335115,2493,6335115,9511,5659313,8278,4535314,2025-03-22T04:29:07+00:00
9,24.9,99.3,36,2.6,63.4,66.6,,10,475,45,125,136,222,3,8,,,,,1452,814314,1455,347105,1811,3255151,1811,3255151,1567,841529,1537,352517,2025-03-22T04:31:07+00:00
7,24.9,99.3,36,3.1,63.4,66.6,,54,793,48,129,157,223,3,8,,,,,1660,796689,1677,220377,2548,3840086,2548,3840086,1653,818764,1677,220377,2025-03-22T04:33:07+00:00
12,25.2,99.3,36,3,63.4,66.6,,15,7285,45,125,141,221,4,8,,,,,2728,3326545,1692,3158298,600,639850,600,639850,4493,3476843,3623,3285744,2025-03-22T04:35:07+00:00
9,24.9,99.3,23,0.2,63.4,66.6,,10,432,45,124,156,223,5,7,,,,,1570,1250635,1428,795417,1515,3097900,1515,3097900,1993,1296953,1781,818715,2025-03-22T04:37:07+00:00
8,25.4,99.3,23,0.8,63.4,66.6,,64,945,45,125,128,235,4,8,,,,,1533,1935038,840,1869868,515,152866,515,152866,2565,2021032,2034,1948672,2025-03-22T04:39:07+00:00
4,24.7,99.3,23,0.6,63.4,66.6,,61,486,45,122,146,229,5,7,,,,,139,45936,148,46849,673,178047,673,178047,133,46783,149,46915,2025-03-22T04:41:07+00:00
