cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,workspace_pct_used,xythosfs_pct_used,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,high_usage,date
3,23.6,99.7,0.9,0.2,66.6,59.8,63,594,45,107,142,159,3,2,617,668904,406,664113,974,699654,804,690381,182,120392,182,120392,,2025-03-23T15:37:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.8,52,648,45,107,115,159,4,2,145,20349,157,39549,121,17171,168,40275,114,109898,114,109898,,2025-03-23T15:39:07+00:00
3,23.3,99.7,0.8,0.2,66.6,59.8,11,486,45,104,140,149,5,1,197,36194,214,53183,168,32813,225,53909,107,110722,107,110722,,2025-03-23T15:41:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,92,216,45,104,140,149,3,1,128,21920,135,40232,126,23536,145,40892,112,110982,112,110982,,2025-03-23T15:43:07+00:00
4,23.4,99.7,0.9,0.2,66.6,59.8,7,270,45,107,121,156,3,2,160,27186,184,41254,149,27719,194,41914,173,145442,173,145442,,2025-03-23T15:45:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,7,270,45,107,131,157,3,2,145,23908,153,41513,132,23897,163,42173,109,110826,109,110826,,2025-03-23T15:47:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,61,486,45,107,110,161,3,2,148,24340,161,42155,132,23906,170,42749,118,111294,118,111294,,2025-03-23T15:49:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,115,325,45,107,125,158,3,2,153,20120,171,35908,137,19756,178,36370,114,111086,114,111086,,2025-03-23T15:51:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,14,648,45,107,148,160,3,2,143,23622,152,41614,134,24283,162,42274,114,111050,114,111050,,2025-03-23T15:53:06+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,16,756,45,107,133,157,3,2,131,16753,148,33888,121,17097,156,34416,107,110696,107,110696,,2025-03-23T15:55:07+00:00
2,23.7,99.7,0.9,0.3,66.6,59.8,14,648,45,107,143,159,3,2,141,17922,153,34246,125,17390,162,34840,121,111450,121,111450,,2025-03-23T15:57:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,1883,2040,45,104,104,153,3,1,138,23088,152,41388,129,23679,160,41916,112,110472,112,110472,,2025-03-23T15:59:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.8,6,216,45,104,128,145,3,1,132,16892,140,33716,123,17399,150,34376,75,106508,75,106508,,2025-03-23T16:01:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,54,162,45,104,149,155,5,1,161,23589,175,37886,152,24502,184,38480,102,110956,102,110956,,2025-03-23T16:03:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,8,324,45,104,120,148,3,1,132,16895,142,33530,122,17253,151,34124,115,111606,115,111606,,2025-03-23T16:05:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.8,6,216,45,104,130,149,3,1,139,19283,151,38454,121,17098,161,39114,116,111862,116,111862,,2025-03-23T16:07:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,7,270,45,104,106,151,3,1,151,20002,168,35900,135,19610,178,36560,116,111862,116,111862,,2025-03-23T16:09:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,8,324,45,104,130,150,4,1,141,17876,149,33892,125,17344,158,34486,111,111602,111,111602,,2025-03-23T16:11:07+00:00
2,23.3,99.7,0.8,0.2,66.6,59.8,95,378,45,104,143,150,4,1,120,15300,129,32373,118,16804,138,32967,114,111758,114,111758,,2025-03-23T16:13:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.8,98,270,45,104,124,148,3,1,131,16747,139,33135,121,17091,148,33729,134,113282,134,113282,,2025-03-23T16:15:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.8,50,378,46,104,134,126,3,1,140,23308,148,41261,131,23927,158,41921,115,111300,115,111300,,2025-03-23T16:17:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,47,216,46,104,108,126,3,1,140,23288,149,41281,131,23907,157,41809,148,118668,148,118668,,2025-03-23T16:19:07+00:00
2,23.3,99.7,0.8,0.2,66.6,59.8,50,270,46,104,134,129,3,1,136,17250,140,33195,127,17813,150,33855,152,116312,152,116312,,2025-03-23T16:21:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,94,324,45,104,141,129,3,1,120,15300,128,32254,118,16804,137,32848,161,117290,161,117290,,2025-03-23T16:23:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.8,8,324,45,104,121,126,3,1,144,18963,159,35019,134,19489,167,35547,129,113048,129,113048,,2025-03-23T16:25:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59.8,59,438,45,107,135,136,4,2,4106,1671552,3738,1314403,4600,1760581,4331,1353601,99,110306,99,110306,,2025-03-23T16:27:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59.8,10,432,45,107,112,138,3,2,5255,4288587,3811,3914062,7463,4507014,6278,4076824,110,110878,110,110878,,2025-03-23T16:29:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59.8,13,654,48,111,140,140,3,2,5239,4533104,3648,4183297,7580,4757008,6322,4359781,121,111450,121,111450,,2025-03-23T16:31:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.8,96,324,45,107,141,142,3,2,146,20318,157,38949,122,17154,168,39675,107,110722,107,110722,,2025-03-23T16:33:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.8,14,648,45,107,122,136,3,2,230,56329,237,59336,223,58257,250,60194,167,115936,167,115936,,2025-03-23T16:35:07+00:00
4,23.5,99.7,0.9,0.2,66.6,59.8,9,378,45,107,136,135,3,2,981,1231950,603,1089293,1679,1290302,1281,1119991,139,133833,139,133833,,2025-03-23T16:37:07+00:00
3,23.5,99.7,0.9,0.2,66.6,59.8,13,594,45,107,115,136,4,2,478,500924,322,501909,752,524953,621,521643,148,115312,148,115312,,2025-03-23T16:39:07+00:00
0,23.2,99.7,0.8,0.2,66.6,59.8,7,270,45,104,136,135,5,1,135,17752,138,33520,126,18301,148,34180,101,110410,101,110410,,2025-03-23T16:41:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,48,270,45,104,143,134,3,1,129,16405,133,32655,120,16870,143,33315,108,110774,108,110774,,2025-03-23T16:43:07+00:00
4,23.3,99.7,0.9,0.2,66.6,59.8,529,54,45,107,116,143,3,2,138,18342,146,34209,126,18501,156,34869,148,117502,148,117502,,2025-03-23T16:45:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,15,702,45,107,139,140,3,2,133,17120,142,33478,124,17641,152,34138,128,111814,128,111814,,2025-03-23T16:47:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.8,16,756,48,111,117,140,3,2,131,16712,137,33170,122,17205,147,33830,119,111346,119,111346,,2025-03-23T16:49:07+00:00
2,23.8,99.7,0.9,0.2,66.6,59.8,19,918,45,107,142,139,3,2,131,16616,140,33278,122,17109,148,33806,123,111554,123,111554,,2025-03-23T16:51:06+00:00
2,23.8,99.7,0.9,0.2,66.6,59.8,8,324,45,107,142,139,3,2,125,15913,131,32504,120,17022,140,33098,91,11428,91,11428,,2025-03-23T16:53:06+00:00
2,23.8,99.7,0.9,0.2,66.6,59.8,8,324,45,107,124,138,3,2,141,17853,147,33867,124,17172,157,34527,117,111216,117,111216,,2025-03-23T16:55:07+00:00
2,23.8,99.7,0.9,0.3,66.6,59.8,58,324,45,107,134,143,3,2,142,17968,147,33797,126,17450,157,34457,107,110722,107,110722,,2025-03-23T16:57:07+00:00
0,23.2,99.7,0.8,0.2,66.6,59.7,3,69,45,104,102,142,3,1,191,42285,203,60712,172,40043,222,61966,123,115541,123,115541,,2025-03-23T16:59:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.8,10,432,45,104,137,138,4,1,187,32969,205,51452,156,29214,214,52046,111,115418,111,115418,,2025-03-23T17:01:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,6,216,45,104,140,142,3,1,145,20266,154,38751,121,17088,165,39477,114,111086,114,111086,,2025-03-23T17:03:07+00:00
1,23.2,99.7,0.8,0.2,66.6,59.7,4,108,45,104,121,140,3,1,134,22588,139,40548,129,23823,149,41208,117,115730,117,115730,,2025-03-23T17:05:07+00:00
0,23.2,99.7,0.8,0.2,66.6,59.7,8,324,45,104,130,143,3,1,131,16732,136,33044,122,17225,146,33704,124,116094,124,116094,,2025-03-23T17:07:07+00:00
0,23.2,99.7,0.8,0.2,66.6,59.7,7,270,45,104,107,141,3,1,138,17400,143,33449,125,17291,153,34109,87,114170,87,114170,,2025-03-23T17:09:07+00:00
0,23.2,99.7,0.8,0.2,66.6,59.7,4,108,45,104,126,141,4,1,130,16564,135,32842,121,17043,145,33502,118,115782,118,115782,,2025-03-23T17:11:07+00:00
0,23.2,99.7,0.8,0.2,66.6,59.7,6,216,45,104,141,140,5,1,125,15913,131,32557,120,17022,141,33217,116,115678,116,115678,,2025-03-23T17:13:07+00:00
3,23.3,99.7,0.8,0.2,66.6,59.7,8,324,45,107,124,148,3,2,208,57578,215,42797,202,59700,225,43457,120,116619,120,116619,,2025-03-23T17:15:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,56,216,45,104,143,163,3,1,146,24046,155,41959,133,24049,165,42619,110,116936,110,116936,,2025-03-23T17:17:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,33,270,45,106,108,166,3,1,134,18337,139,33725,126,18938,149,34385,118,115782,118,115782,,2025-03-23T17:19:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,356,2202,45,106,135,162,3,1,130,16564,135,32842,121,17043,145,33502,117,115730,117,115730,,2025-03-23T17:21:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,7,270,45,106,143,161,3,1,147,20382,156,38883,123,17232,167,39609,117,115730,117,115730,,2025-03-23T17:23:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,9,378,45,106,128,160,3,1,132,16799,140,33254,122,17157,148,33782,118,115756,118,115756,,2025-03-23T17:25:07+00:00
2,23.5,99.7,0.9,0.2,66.6,59.7,12,584,45,109,137,171,3,2,4374,1928471,3942,1545881,5018,2031313,4678,1594457,114,115574,114,115574,,2025-03-23T17:27:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59.7,16,832,45,109,118,171,3,2,5247,4531793,3646,4149405,7534,4755693,6275,4322919,121,115938,121,115938,,2025-03-23T17:29:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.7,97,378,45,109,142,174,5,2,5306,4293088,3826,3923581,7426,4506545,6278,4085413,127,116250,127,116250,,2025-03-23T17:31:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59.7,6,216,45,109,141,167,3,2,135,17403,136,32927,126,17952,146,33587,115,115626,115,115626,,2025-03-23T17:33:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.7,9,378,45,109,126,164,3,2,1957,2438091,1089,2358729,3309,2553891,2604,2458719,150,139901,150,139901,,2025-03-23T17:35:07+00:00
3,23.5,99.7,0.9,0.2,66.6,59.7,50,540,45,109,140,169,4,2,278,114056,266,182694,306,119049,354,188502,179,158633,179,158633,,2025-03-23T17:37:07+00:00
3,23.5,99.7,0.9,0.2,66.6,59.7,12,540,45,109,115,166,3,2,132,16652,137,33026,123,17159,147,33686,133,138789,133,138789,,2025-03-23T17:39:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,9,378,45,106,141,159,5,1,168,25036,182,38896,159,26047,192,39556,126,137801,126,137801,,2025-03-23T17:41:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,42,108,45,106,141,163,4,1,133,16777,140,33203,124,17298,150,33863,128,137930,128,137930,,2025-03-23T17:43:07+00:00
8,23.4,99.7,0.9,0.2,66.6,59.7,9,378,45,108,128,170,3,1,1579,668999,1633,292278,1597,691463,1655,293730,276,466933,276,466933,,2025-03-23T17:45:07+00:00
4,23.7,99.7,0.9,0.2,66.6,59.7,26,432,45,109,135,167,3,2,142,17968,150,34030,126,17450,160,34690,127,138068,127,138068,,2025-03-23T17:47:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.7,8,421,45,109,111,168,3,2,300,80042,330,78639,280,79268,341,79419,224,330430,224,330430,,2025-03-23T17:49:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.7,58,324,45,109,132,169,4,2,148,20412,161,39252,124,17276,170,39846,117,115730,117,115730,,2025-03-23T17:51:07+00:00
3,23.7,99.7,0.9,0.2,66.6,59.7,8,324,45,109,142,166,3,2,133,16800,140,33203,124,17321,150,33863,129,116354,129,116354,,2025-03-23T17:53:07+00:00
3,23.8,99.7,0.9,0.2,66.6,59.7,9,378,45,109,127,169,4,2,140,17686,148,33967,126,17456,158,34627,121,115912,121,115912,,2025-03-23T17:55:07+00:00
4,23.7,99.7,0.9,0.3,66.6,59.7,8,324,45,107,134,162,3,2,133,16775,140,33199,124,17296,150,33859,111,115418,111,115418,,2025-03-23T17:57:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,6,216,45,104,104,145,3,1,126,16935,138,24707,118,17446,143,25037,115,115626,115,115626,,2025-03-23T17:59:07+00:00
4,23.3,99.7,0.8,0.2,66.6,59.7,7,270,45,105,133,148,3,1,160,26819,166,43854,144,26553,176,44514,134,116614,134,116614,,2025-03-23T18:01:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,12,540,45,104,146,148,3,1,156,22316,165,36677,147,23159,175,37337,123,116042,123,116042,,2025-03-23T18:03:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.7,4,108,45,104,122,147,4,1,134,16938,139,33170,124,17324,149,33830,116,115652,116,115652,,2025-03-23T18:05:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,52,0,45,109,125,169,3,1,142,23351,146,40967,133,23998,156,41627,134,116614,134,116614,,2025-03-23T18:07:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,8,324,45,104,124,151,3,1,150,24114,152,34486,145,25137,161,35080,137,122876,137,122876,,2025-03-23T18:09:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,21,162,45,104,127,151,5,1,133,18379,145,25754,125,18988,149,26018,120,115934,120,115934,,2025-03-23T18:11:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.7,785,1747,45,104,137,150,4,1,132,16748,137,33005,123,17255,147,33665,113,111034,113,111034,,2025-03-23T18:13:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.4,9,378,45,104,123,147,3,1,134,16938,142,33421,124,17324,150,33949,107,110696,107,110696,,2025-03-23T18:15:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.4,3,108,45,104,129,128,3,1,211,34153,226,47756,180,30734,235,48350,114,110576,114,110576,,2025-03-23T18:17:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.4,5,162,45,104,108,128,3,1,146,20369,155,38999,122,17205,166,39725,121,113020,121,113020,,2025-03-23T18:19:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.4,8,324,45,104,134,131,3,1,169,28112,179,56536,144,25186,189,57196,114,111086,114,111086,,2025-03-23T18:21:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.4,55,162,45,104,138,136,3,1,132,16713,139,33190,123,17220,148,33784,116,111190,116,111190,,2025-03-23T18:23:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.4,1898,1986,45,106,122,141,3,1,134,16927,139,33223,124,17313,149,33883,118,111268,118,111268,,2025-03-23T18:25:07+00:00
1,23.6,99.7,0.9,0.2,66.6,59.4,17058,10436,45,109,132,149,3,2,4151,1875812,3693,1522909,4778,1974561,4433,1571733,109,110826,109,110826,,2025-03-23T18:27:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.4,3,130,45,109,104,149,3,2,5175,4717281,3593,4343671,7619,4949750,6314,4523181,118,111294,118,111294,,2025-03-23T18:29:07+00:00
4,23.6,99.7,0.9,0.2,66.6,59.4,5,238,48,113,128,151,3,2,5234,6052093,3107,5674163,8604,6346423,6779,5916515,114,111086,114,111086,,2025-03-23T18:31:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59.3,5,162,45,109,139,150,3,2,136,17295,140,33226,127,17858,149,33820,117,111242,117,111242,,2025-03-23T18:33:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.3,6,216,48,113,109,147,3,2,344,294292,255,361012,491,307980,470,375202,166,116675,166,116675,,2025-03-23T18:35:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59.3,8,967,45,109,136,149,5,2,1157,1330777,693,1288648,1889,1395243,1502,1342042,160,135685,160,135685,,2025-03-23T18:37:07+00:00
4,23.6,99.7,0.9,0.2,66.6,59.3,55,162,45,109,108,153,3,2,160,21810,172,40430,125,17199,180,40958,114,111257,114,111257,,2025-03-23T18:39:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.3,9,378,45,106,138,144,5,1,166,25544,171,41616,139,22248,181,42276,114,111086,114,111086,,2025-03-23T18:41:07+00:00
3,23.3,99.7,0.8,0.2,66.6,59.3,90,486,45,106,149,143,4,1,144,18763,150,34288,132,18973,160,34948,227,138210,227,138210,,2025-03-23T18:43:07+00:00
5,23.4,99.7,0.9,0.2,66.6,59.3,3,54,45,108,121,148,3,1,1020,408421,1031,170056,1011,420996,1041,170716,210,216015,210,216015,,2025-03-23T18:45:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.3,4,108,45,109,128,150,3,2,132,16338,132,32638,125,17224,140,33166,120,111398,120,111398,,2025-03-23T18:47:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.2,3,54,45,109,105,152,3,2,134,16813,142,34145,123,17065,150,34673,116,111190,116,111190,,2025-03-23T18:49:07+00:00
3,23.7,99.7,0.9,0.2,66.6,59.2,8,324,45,109,131,149,3,2,144,17945,151,34043,128,17455,157,34439,128,111814,128,111814,,2025-03-23T18:51:07+00:00
3,23.7,99.7,0.9,0.2,66.6,59.2,9,378,45,109,143,149,3,2,132,16598,136,32870,123,17105,144,33398,112,110982,112,110982,,2025-03-23T18:53:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59.2,5,162,45,109,123,147,4,2,133,16736,138,33035,123,17108,146,33563,115,111112,115,111112,,2025-03-23T18:55:07+00:00
2,23.7,99.7,0.9,0.3,66.6,59.2,11,486,45,109,137,152,2,2,137,17157,146,33716,124,17034,153,34178,111,110930,111,110930,,2025-03-23T18:57:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.2,6,216,45,106,107,146,3,1,131,16485,134,32850,122,16978,143,33444,109,110826,109,110826,,2025-03-23T18:59:07+00:00
2,23.4,99.7,1.1,0.2,66.6,59.2,56,4050,45,109,139,167,4,2,891,462377,905,187252,976,480150,943,189760,1106,2322046,1106,2322046,,2025-03-23T19:01:07+00:00
2,23.6,99.7,1.1,0.2,66.6,59.2,3,54,45,109,138,166,3,2,1114,622149,1056,331008,1219,643928,1184,339456,1448,2169534,1448,2169534,,2025-03-23T19:03:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.2,8,325,45,106,131,159,3,1,129,16491,135,32810,119,16807,143,33338,130,111892,130,111892,,2025-03-23T19:05:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.2,3,54,45,106,126,156,3,1,155,26754,163,46644,131,23716,173,47304,117,111242,117,111242,,2025-03-23T19:07:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.2,4,108,45,106,105,150,3,1,143,17864,147,33684,127,17360,155,34212,105,110618,105,110618,,2025-03-23T19:09:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.2,6,216,45,106,129,149,4,1,142,17813,148,33757,126,17295,156,34285,111,110930,111,110930,,2025-03-23T19:11:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.2,3,54,45,106,141,147,4,1,131,16546,136,32835,122,17039,144,33363,107,110722,107,110722,,2025-03-23T19:13:07+00:00
3,23.4,99.7,0.8,0.2,66.6,59.2,54,108,45,108,121,157,3,1,380,143339,396,68064,370,147018,404,68592,482,885955,482,885955,,2025-03-23T19:15:07+00:00
2,23.3,99.7,0.8,0.2,66.6,59.2,6,216,45,106,139,171,4,1,139,23029,141,40533,130,23634,151,41193,112,112552,112,112552,,2025-03-23T19:17:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.2,29,54,45,106,110,165,5,1,150,24378,159,42786,137,24546,167,43314,131,117850,131,117850,,2025-03-23T19:19:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59.2,47,216,45,104,132,164,3,1,127,22489,132,40462,125,24091,138,40858,109,110826,109,110826,,2025-03-23T19:21:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.2,5,162,45,104,138,159,3,1,141,24610,150,42102,136,25943,159,42696,120,113440,120,113440,,2025-03-23T19:23:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59.2,4,108,45,104,121,156,4,1,135,23457,142,41315,130,24706,152,41975,133,115324,133,115324,,2025-03-23T19:25:07+00:00
7,23.7,99.7,1,0.2,66.6,59,7,389,45,110,147,185,5,3,4812,2184474,4365,1736750,5474,2292082,5135,1787526,530,323486,530,323486,,2025-03-23T19:27:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59,9,438,45,107,119,176,4,2,4752,3836232,3472,3485360,6598,4021408,5604,3626072,204,121506,204,121506,,2025-03-23T19:29:07+00:00
2,23.6,99.7,0.9,0.2,66.6,59,55,206,45,107,135,180,4,2,5027,5175741,3245,4859530,7827,5429736,6371,5065846,157,119226,157,119226,,2025-03-23T19:31:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59,4,108,45,107,141,176,3,2,184,42323,199,52154,177,43690,214,53144,194,213426,194,213426,,2025-03-23T19:33:07+00:00
3,23.6,99.7,0.9,0.2,66.6,59,9,378,45,107,125,173,4,2,903,1420273,703,898868,1695,1483903,1181,930416,154,126787,154,126787,,2025-03-23T19:35:07+00:00
4,23.5,99.7,0.9,0.2,66.6,59,7,270,45,107,132,172,3,2,598,654580,385,648996,947,684536,783,675264,155,114732,155,114732,,2025-03-23T19:37:07+00:00
4,23.5,99.7,0.9,0.2,66.6,59,4,108,48,111,105,172,3,2,509,511950,377,516557,777,535999,649,534509,181,124978,181,124978,,2025-03-23T19:39:07+00:00
0,23.3,99.7,0.8,0.2,66.6,59,6,216,45,104,138,159,7,1,136,17937,138,33536,127,18500,148,34196,136,112230,136,112230,,2025-03-23T19:41:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59,46,162,45,104,140,160,3,1,138,17966,148,33992,129,18557,158,34652,104,109546,104,109546,,2025-03-23T19:43:07+00:00
4,23.4,99.7,0.9,0.2,66.6,59,608,162,45,107,122,164,3,2,223,60967,245,55999,213,62448,253,56527,213,247759,213,247759,,2025-03-23T19:45:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59,7,270,45,107,131,168,4,2,134,17493,142,33453,125,18028,152,34113,115,111138,115,111138,,2025-03-23T19:47:07+00:00
2,23.7,99.7,0.9,0.2,66.6,59,1740,1950,46,107,106,172,3,2,136,22673,138,40219,127,23236,148,40879,113,111034,113,111034,,2025-03-23T19:49:07+00:00
4,23.7,99.7,0.9,0.2,66.6,59,99,1422,45,107,134,177,3,2,860,359667,978,243062,970,378220,1004,244778,289,345543,289,345543,,2025-03-23T19:51:07+00:00
3,23.7,99.7,0.9,0.2,66.6,59,7,535,45,107,143,178,3,2,1405,1575183,1508,293021,2226,1648282,1530,294497,332,330218,332,330218,,2025-03-23T19:53:07+00:00
3,23.7,99.7,0.9,0.2,66.6,59,5,206,45,107,119,176,3,2,650,126967,684,119270,625,130710,692,119798,128,111788,128,111788,,2025-03-23T19:55:07+00:00
3,23.7,99.7,0.9,0.3,66.6,59,12,1056,45,107,138,184,4,2,1595,726957,1810,336490,1773,757411,1833,338008,342,421128,342,421128,,2025-03-23T19:57:07+00:00
1,23.3,99.7,0.8,0.2,66.6,59,61,108,45,104,103,174,3,1,161,29419,187,50473,142,27251,196,51067,116,111190,116,111190,,2025-03-23T19:59:07+00:00
5,23.8,99.7,11,0.2,66.6,58.5,3,3654,45,113,131,190,3,4,1371,581885,1384,197480,1361,599132,1394,198140,1917,4840627,1917,4840627,,2025-03-23T20:01:07+00:00
5,23.9,99.7,11,0.2,66.6,58.5,353,617,45,113,149,203,5,4,1133,526636,1167,222413,1174,544457,1199,224513,1436,2387244,1436,2387244,,2025-03-23T20:03:07+00:00
4,23.9,99.7,11,0.2,66.6,58.5,153,2256,45,113,128,201,3,4,191,44680,194,59079,181,45864,205,59805,320,132907,320,132907,,2025-03-23T20:05:07+00:00
3,23.6,99.7,9.9,0.2,66.6,58.5,59,378,45,110,140,194,3,3,165,30228,178,47904,151,30266,188,48564,170,116344,170,116344,,2025-03-23T20:07:07+00:00
4,23.6,99.7,3,0.2,66.6,58.5,8,324,45,110,118,191,4,3,154,21958,169,36933,145,22773,179,37593,201,119042,201,119042,,2025-03-23T20:09:07+00:00
2,23.7,99.7,11,0.2,66.6,58.5,4,285,45,112,136,197,5,3,1459,600478,1518,266188,1515,624289,1528,266848,577,738047,577,738047,,2025-03-23T20:11:07+00:00
3,23.8,99.7,2.7,0.2,66.6,58.5,9,378,45,113,149,199,4,4,139,18561,158,35013,130,19166,168,35673,116,111190,116,111190,,2025-03-23T20:13:07+00:00
1,23.5,99.7,1.8,0.2,66.6,58.5,3,54,45,107,135,180,5,2,292,51949,329,56940,278,53847,337,57468,125,111122,125,111122,,2025-03-23T20:15:07+00:00
2,23.3,99.7,0.8,0.2,66.6,58.5,6,216,45,104,129,153,3,1,144,24210,161,42710,133,24506,171,43370,116,111190,116,111190,,2025-03-23T20:17:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,6,216,45,104,113,144,4,1,153,25208,174,43204,140,25309,184,43864,111,110930,111,110930,,2025-03-23T20:19:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,9,378,45,104,137,140,3,1,130,16412,143,33266,121,16891,153,33926,104,110566,104,110566,,2025-03-23T20:21:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,5,162,45,104,139,139,4,1,158,21971,177,40705,134,18975,188,41431,121,111450,121,111450,,2025-03-23T20:23:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,91,54,45,104,120,140,3,1,134,17125,138,32988,124,17511,148,33648,119,111320,119,111320,,2025-03-23T20:25:07+00:00
4,23.5,99.7,0.9,0.2,66.6,58.5,8,443,45,109,140,144,3,2,4382,2024722,3884,1654723,5064,2130110,4697,1708381,185,118306,185,118306,,2025-03-23T20:27:07+00:00
2,23.6,99.7,0.9,0.2,66.6,58.5,10,492,45,107,111,143,3,2,5165,4601903,3536,4216785,7401,4807182,6167,4390431,140,114202,140,114202,,2025-03-23T20:29:07+00:00
3,23.6,99.7,0.9,0.2,66.6,58.5,6,216,45,107,128,143,4,2,5914,7375203,2890,7081260,9870,7717667,7608,7392648,163,116427,163,116427,,2025-03-23T20:31:07+00:00
2,23.6,99.7,0.9,0.2,66.6,58.5,2,0,45,107,139,141,3,2,137,17100,143,74091,121,16948,177,76335,110,110878,110,110878,,2025-03-23T20:33:07+00:00
8,23.6,99.7,0.9,0.2,66.6,58.5,7,270,45,107,121,139,3,2,149,19325,160,35019,132,18756,170,35679,124,112126,124,112126,,2025-03-23T20:35:07+00:00
