cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,workspace_pct_used,xythosfs_pct_used,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,enP65410s1_rx_packets,enP65410s1_rx_bytes,enP65410s1_tx_packets,enP65410s1_tx_bytes,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,high_usage,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,date
5,23.8,100,1.2,0.2,66.6,61.7,58,1379,45,126,146,265,4,3,,,,,7668,6909308,6200,5661710,574,578668,574,578668,,11006,7233780,9603,5886220,2025-03-25T09:31:07+00:00
2,23.7,100,0.9,0.2,66.6,61.7,8,324,45,125,159,262,4,2,,,,,117,20167,128,36386,124,111961,124,111961,,95,16729,139,37112,2025-03-25T09:33:07+00:00
4,23.7,100,0.9,0.2,66.6,61.7,10,432,45,123,141,258,3,2,,,,,154,25869,168,41608,122,112405,122,112405,,132,22866,179,42334,2025-03-25T09:35:07+00:00
3,23.6,100,0.9,0.2,66.6,61.7,12,540,45,123,157,247,4,2,,,,,1306,1365968,867,1322703,202,124189,202,124189,,2036,1431595,1679,1376457,2025-03-25T09:37:07+00:00
5,23.6,100,0.9,0.2,66.6,61.7,13,3571,45,123,121,244,3,2,,,,,2151,912900,1490,2742512,220,124940,220,124940,,2438,961645,3129,2833802,2025-03-25T09:39:07+00:00
1,23.4,100,0.8,0.2,66.6,61.7,64,191058,45,120,148,244,5,1,,,,,1757,121210,654,4118952,154,114725,154,114725,,1749,144495,3328,4263468,2025-03-25T09:41:07+00:00
4,23.5,100,0.8,0.2,66.6,61.7,7,198630,45,123,150,252,3,2,,,,,2069,126523,824,4950243,145,114393,145,114393,,2061,153754,3884,5115529,2025-03-25T09:43:07+00:00
4,23.6,100,0.9,0.2,66.6,61.7,6,216,45,128,130,264,3,3,,,,,335,120035,353,84507,351,150823,351,150823,,341,124611,370,85629,2025-03-25T09:45:07+00:00
3,23.9,100,0.9,0.2,66.6,61.7,9,378,45,128,151,264,3,3,,,,,113,15145,163,277382,123,111913,123,111913,,108,15790,261,283850,2025-03-25T09:47:07+00:00
3,23.9,100,0.9,0.2,66.6,61.7,7,270,45,126,117,255,3,3,,,,,94,15893,97,30175,126,112069,126,112069,,86,15916,106,30769,2025-03-25T09:49:07+00:00
6,23.9,100,0.9,0.2,66.6,61.7,1141,540,46,128,142,258,3,3,,,,,140,34412,147,46738,259,133304,259,133304,,132,34661,160,47596,2025-03-25T09:51:07+00:00
2,23.9,100,0.9,0.2,66.6,61.7,14,648,45,128,157,268,3,3,,,,,278,80675,317,101880,142,124277,142,124277,,283,84853,351,104124,2025-03-25T09:53:07+00:00
2,24,100,0.9,0.3,66.6,61.7,15,692,45,134,167,284,6,3,,,,,724,189579,820,174179,219,132564,219,132564,,700,194273,834,175103,2025-03-25T09:55:07+00:00
3,24,100,0.9,0.3,66.6,61.7,12,540,45,132,154,277,5,3,,,,,108,19096,114,31935,114,111445,114,111445,,102,19465,124,32595,2025-03-25T09:57:07+00:00
0,23.5,100,0.8,0.2,66.6,61.7,1318,2256,45,131,131,279,4,2,,,,,104,20070,108,31223,115,111497,115,111497,,99,20449,117,31817,2025-03-25T09:59:07+00:00
2,23.6,100,0.8,0.2,66.6,61.7,6,216,45,135,141,288,3,2,,,,,138,31999,146,36371,548,198471,548,198471,,111,29380,156,37031,2025-03-25T10:01:07+00:00
5,24,100,3.1,0.2,66.6,61.7,11,578,45,146,200,346,7,5,,,,,1604,544105,1621,393066,571,157252,571,157252,,1636,567890,1635,393990,2025-03-25T10:03:07+00:00
4,23.8,100,1.2,1.9,66.6,61.7,11,530,45,139,168,327,7,4,,,,,312,84971,350,127340,146,167856,146,167856,,308,88245,396,130376,2025-03-25T10:05:07+00:00
8,24.3,100,3.1,0.2,66.6,61.7,13,3915,45,153,196,367,8,5,,,,,4941,1990068,5119,997723,300,163472,300,163472,,5125,2070024,5132,999007,2025-03-25T10:07:07+00:00
5,23.9,100,1.9,0.2,66.6,61.7,11,611,45,141,176,332,9,3,,,,,534,185332,636,162139,151,133034,151,133034,,536,192564,680,165043,2025-03-25T10:09:07+00:00
5,24.1,100,1.3,0.3,66.6,61.7,9,438,45,144,163,344,6,4,,,,,428,149436,491,84223,152,114611,152,114611,,443,155671,501,84883,2025-03-25T10:11:07+00:00
4,24.3,100,2,0.2,66.6,61.7,15,1695,45,144,193,341,7,4,,,,,244,118517,254,62468,196,120244,196,120244,,265,123008,266,63320,2025-03-25T10:13:07+00:00
1,24.1,100,1,0.2,66.6,61.7,9,2321,45,143,182,334,7,3,,,,,206,65188,211,62764,576,175844,576,175844,,201,66900,224,63604,2025-03-25T10:15:07+00:00
2,23.8,100,0.8,0.2,66.6,61.7,13,594,45,136,180,298,5,2,,,,,125,30793,146,35651,125,111717,125,111717,,117,31001,156,36311,2025-03-25T10:17:07+00:00
2,23.7,100,0.8,0.2,66.6,61.7,60,432,45,132,139,283,3,2,,,,,200,35562,149,257330,237,319725,237,319725,,198,37483,293,266834,2025-03-25T10:19:07+00:00
1,23.7,100,0.8,0.2,66.6,61.7,9,227595,45,132,150,280,3,2,,,,,1084,515369,1085,350507,225,262946,225,262946,,1104,527271,1225,358229,2025-03-25T10:21:07+00:00
2,23.8,100,0.8,0.2,66.6,61.7,6,223458,45,133,155,281,4,2,,,,,3145,244877,1244,7403520,154,142914,154,142914,,3133,284491,5943,7657554,2025-03-25T10:23:07+00:00
3,23.8,100,0.8,0.2,66.6,61.7,10,4300,45,137,138,298,3,2,,,,,1482,688355,1512,214767,2119,5602781,2119,5602781,,1474,707745,1522,215427,2025-03-25T10:25:07+00:00
4,24.1,100,0.9,0.2,66.6,61.7,71,324,45,140,147,306,3,3,,,,,4267,1724102,3907,1341323,130,111977,130,111977,,4775,1816621,4502,1380669,2025-03-25T10:27:07+00:00
2,24.1,100,0.9,0.2,66.6,61.7,11,562,45,140,126,304,3,3,,,,,4893,4186655,3578,3825131,118,111646,118,111646,,7072,4398996,5938,3980891,2025-03-25T10:29:07+00:00
5,24.1,100,0.9,0.2,66.6,61.7,11,605,45,142,150,309,5,3,,,,,5899,7128205,3324,6922503,172,117983,172,117983,,9897,7473912,7847,7221065,2025-03-25T10:31:07+00:00
4,24.1,100,0.9,0.2,66.6,61.7,15,702,45,142,164,309,3,3,,,,,105,17897,109,30912,117,111301,117,111301,,99,18224,118,31506,2025-03-25T10:33:07+00:00
3,24.1,100,0.9,0.2,66.6,61.7,57,270,45,142,139,309,3,3,,,,,1197,1576962,726,1419976,122,112044,122,112044,,2104,1652316,1651,1481026,2025-03-25T10:35:07+00:00
3,24.1,100,0.9,0.2,66.6,61.7,8,324,45,142,153,308,3,3,,,,,147,23100,152,36595,120,112027,120,112027,,141,24170,162,37255,2025-03-25T10:37:07+00:00
3,24.1,100,0.9,0.2,66.6,61.7,12,540,45,142,129,303,3,3,,,,,510,526401,350,514625,165,126718,165,126718,,785,550837,658,534997,2025-03-25T10:39:07+00:00
4,24,100,0.8,0.2,66.6,61.7,11,486,45,145,161,315,5,4,,,,,168,30754,174,43175,148,114175,148,114175,,158,31263,184,43835,2025-03-25T10:41:07+00:00
2,23.9,100,0.8,0.2,66.6,61.7,45,270,45,139,157,298,3,2,,,,,95,15795,95,29977,120,111605,120,111605,,88,16071,105,30637,2025-03-25T10:43:07+00:00
4,24,100,0.9,0.2,66.6,61.7,14,162,45,142,136,305,4,3,,,,,245,65976,267,59800,209,191547,209,191547,,238,67963,277,60460,2025-03-25T10:45:07+00:00
2,24.3,100,0.9,0.2,66.6,61.7,8,324,45,142,163,305,4,3,,,,,336,93613,378,108167,121,112244,121,112244,,318,93475,392,109145,2025-03-25T10:47:07+00:00
2,24.3,100,0.9,0.2,66.6,61.7,63,1717,45,140,130,299,4,3,,,,,462,195550,472,140003,686,1280058,686,1280058,,467,201959,506,142313,2025-03-25T10:49:07+00:00
3,24.3,100,0.9,0.2,66.6,61.7,55,157482,45,138,149,290,4,3,,,,,3199,160039,1018,8176083,116,111690,116,111690,,3189,203380,6269,8459757,2025-03-25T10:51:07+00:00
6,24.4,100,0.9,0.2,66.6,61.7,8,324,45,142,164,295,3,5,,,,,226,74540,243,54140,305,165993,305,165993,,217,76182,253,54800,2025-03-25T10:53:07+00:00
2,24.3,100,0.9,0.3,66.6,61.7,48,432,45,138,156,287,5,3,,,,,388,110160,430,115044,352,533948,352,533948,,379,114118,440,115804,2025-03-25T10:55:07+00:00
2,24.3,100,0.9,0.3,66.6,61.7,12,540,45,133,159,261,3,4,,,,,78,14457,80,26948,103,110720,103,110720,,65,13241,90,27608,2025-03-25T10:57:07+00:00
6,24.4,100,0.8,0.4,66.6,61.7,23,270,48,140,120,274,3,5,,,,,73,11823,77,25820,110,110937,110,110937,,64,11353,87,26480,2025-03-25T10:59:07+00:00
1,23.7,100,0.8,0.2,66.6,61.7,13,594,45,129,176,259,7,3,,,,,582,245986,626,171662,1366,1497885,1366,1497885,,580,253044,639,172758,2025-03-25T11:01:07+00:00
2,23.7,100,0.8,0.2,66.6,61.7,56,216,45,129,162,254,3,3,,,,,100,17715,103,30311,111,111135,111,111135,,94,17972,113,30971,2025-03-25T11:03:07+00:00
1,23.7,99.9,0.8,0.2,66.6,61.7,5,162,45,127,136,236,4,3,,,,,58,8699,63,24721,106,110729,106,110729,,57,9401,72,25315,2025-03-25T11:05:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,7,270,45,125,139,228,3,3,,,,,110,16275,123,31115,102,110521,102,110521,,102,16540,133,31775,2025-03-25T11:07:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,7,270,45,125,116,224,3,3,,,,,122,18666,132,35873,119,111405,119,111405,,92,14067,143,36599,2025-03-25T11:09:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,6,216,45,125,137,222,4,3,,,,,93,14584,105,32065,111,110989,111,110989,,63,9579,114,32659,2025-03-25T11:11:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,89,54,45,125,147,221,3,3,,,,,109,17301,119,35037,123,111613,123,111613,,90,14385,130,35763,2025-03-25T11:13:07+00:00
2,23.7,99.9,0.8,0.2,66.6,61.7,6,653,45,128,137,228,4,4,,,,,264,97106,270,63702,314,296605,314,296605,,256,98887,281,64440,2025-03-25T11:15:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,9,378,45,123,145,228,3,3,,,,,104,17955,113,34676,114,111145,114,111145,,96,18136,120,35138,2025-03-25T11:17:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,155,271,45,123,115,227,4,3,,,,,121,20461,137,34388,121,111657,121,111657,,119,21969,147,35066,2025-03-25T11:19:07+00:00
2,23.6,99.9,0.8,0.2,66.6,61.7,61,486,45,123,148,227,4,3,,,,,107,18892,115,35072,114,111145,114,111145,,99,19115,124,35666,2025-03-25T11:21:07+00:00
5,23.6,99.9,0.8,0.2,66.6,61.7,5,2965,45,123,148,231,3,3,,,,,233,38033,212,242398,157,140678,157,140678,,223,39870,333,250384,2025-03-25T11:23:07+00:00
0,23.6,99.9,0.8,0.2,66.6,61.7,8,324,45,123,128,228,3,3,,,,,504,151385,564,147673,337,383120,337,383120,,499,157211,576,148595,2025-03-25T11:25:07+00:00
4,23.9,99.9,0.9,0.2,66.6,61.7,78,810,45,126,147,237,3,4,,,,,4412,2575514,3618,2238363,221,134921,221,134921,,5487,2708188,4871,2321137,2025-03-25T11:27:07+00:00
3,23.9,99.9,0.9,0.2,66.6,61.7,33,314,45,126,117,241,3,4,,,,,4965,3578307,3809,3205416,230,136046,230,136046,,6656,3758409,5753,3333780,2025-03-25T11:29:07+00:00
2,23.9,99.9,0.9,0.2,66.6,61.7,2158,2603,45,126,150,236,5,4,,,,,5048,3906709,3842,3516763,200,123627,200,123627,,6899,4098800,5942,3655363,2025-03-25T11:31:07+00:00
3,23.7,99.9,0.9,0.2,66.6,61.7,58,324,45,123,157,230,5,4,,,,,56,6549,61,23105,132,112081,132,112081,,47,5992,71,23765,2025-03-25T11:33:07+00:00
7,23.5,99.9,0.9,0.2,66.6,61.7,9,378,45,118,143,207,3,3,,,,,744,533410,687,350315,334,291594,334,291594,,886,552001,846,360995,2025-03-25T11:35:07+00:00
4,23.5,99.9,0.9,0.2,66.6,61.7,10,432,45,116,156,209,4,3,,,,,570,664917,353,660520,162,116014,162,116014,,911,690884,762,687514,2025-03-25T11:37:07+00:00
3,23.5,99.9,0.9,0.2,66.6,61.7,10,432,45,116,113,203,3,3,,,,,479,552434,311,556074,122,112589,122,112589,,762,573980,647,578250,2025-03-25T11:39:07+00:00
1,23.3,99.9,0.8,0.2,66.6,61.7,9,1259,45,113,140,195,5,2,,,,,210,78132,230,50762,137,130182,137,130182,,214,81025,244,51686,2025-03-25T11:41:07+00:00
3,23.4,99.9,0.8,0.2,66.6,61.7,52,486,45,118,152,218,3,3,,,,,97,22609,105,40335,596,206585,596,206585,,79,21555,118,41219,2025-03-25T11:43:07+00:00
4,23.7,99.9,1.1,0.2,66.6,61.7,5349,7454,45,126,148,255,5,5,,,,,742,563956,574,491763,691,193958,691,193958,,951,586406,834,508917,2025-03-25T11:45:07+00:00
11,24.6,99.8,1.1,0.2,66.6,61.7,10,79839,45,138,175,300,7,9,,,,,1296,759020,1173,715611,943,217295,943,217295,,1548,793083,1450,733911,2025-03-25T11:47:07+00:00
3,24.2,99.8,1,0.2,66.6,61.7,6,260,45,124,144,268,7,5,,,,,483,324617,497,299730,423,75518,423,75518,,591,337730,559,303270,2025-03-25T11:49:06+00:00
2,23.7,99.8,0.9,0.2,66.6,61.7,139,324,45,118,166,256,5,3,,,,,144,89758,188,54087,104,110771,104,110771,,181,93513,205,55209,2025-03-25T11:51:07+00:00
3,23.8,99.8,0.9,0.2,66.6,61.7,63,594,45,120,153,258,3,3,,,,,35,7509,49,5723,101,110469,101,110469,,29,6900,49,5723,2025-03-25T11:53:07+00:00
3,24,99.8,0.9,0.3,66.6,61.7,9,378,45,124,136,264,3,5,,,,,135,41041,145,36797,142,115543,142,115543,,130,41815,147,36917,2025-03-25T11:55:07+00:00
3,23.8,99.8,0.9,0.3,66.6,61.7,8,564,45,121,139,256,3,4,,,,,52,13891,70,11051,98,15644,98,15644,,42,12553,72,11183,2025-03-25T11:57:06+00:00
1,23.4,99.8,0.8,0.2,66.6,61.7,8,492,45,118,113,248,4,3,,,,,25,5355,35,4315,116,111249,116,111249,,26,5771,35,4315,2025-03-25T11:59:07+00:00
1,24,99.8,1,0.2,66.6,61.7,52,422,45,127,172,281,7,6,,,,,214,93841,205,83478,216,125227,216,125227,,221,97299,211,83874,2025-03-25T12:01:07+00:00
3,24.2,99.8,1.1,0.2,66.6,61.7,7,368,45,132,188,305,8,7,,,,,910,447011,912,390137,811,1046430,811,1046430,,1008,462639,1030,397925,2025-03-25T12:03:07+00:00
0,23.6,99.8,0.8,0.2,66.6,61.7,4,108,45,125,152,283,6,4,,,,,286,168530,374,51395,130,112010,130,112010,,304,170059,375,51461,2025-03-25T12:05:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,57,270,46,127,142,292,3,4,,,,,84,16053,102,16716,131,112088,131,112088,,67,12963,103,16782,2025-03-25T12:07:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,58,448,46,127,118,284,3,4,,,,,80,15972,99,12465,118,111412,118,111412,,72,15614,99,12465,2025-03-25T12:09:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,49,836,45,127,137,280,4,4,,,,,123,20094,145,18157,117,111360,117,111360,,117,20717,145,18157,2025-03-25T12:11:07+00:00
0,23.6,99.8,0.8,0.2,66.6,61.7,7,270,45,127,152,278,4,4,,,,,327,40669,193,584073,136,112642,136,112642,,328,45257,554,607899,2025-03-25T12:13:07+00:00
0,23.6,99.8,0.8,0.2,66.6,61.7,5,162,45,127,130,275,3,4,,,,,68,14352,79,11388,114,111328,114,111328,,55,12957,79,11388,2025-03-25T12:15:07+00:00
2,23.6,99.8,0.8,0.2,66.6,61.7,10,432,48,131,146,254,3,4,,,,,71,13711,83,10857,131,112406,131,112406,,66,13672,83,10857,2025-03-25T12:17:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,9,378,45,125,126,247,4,4,,,,,103,13238,78,195117,137,112698,137,112698,,99,13713,183,202047,2025-03-25T12:19:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,4,108,45,125,139,247,3,4,,,,,67,13170,78,10270,125,111926,125,111926,,62,13075,78,10270,2025-03-25T12:21:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,55,162,45,125,147,250,3,4,,,,,88,30369,101,29052,148,120652,148,120652,,86,30766,110,29646,2025-03-25T12:23:07+00:00
1,23.6,99.8,0.8,0.2,66.6,61.7,4,108,45,127,131,250,3,4,,,,,93,16624,109,13588,143,112836,143,112836,,80,15579,109,13588,2025-03-25T12:25:07+00:00
3,23.9,99.8,0.9,0.2,66.6,61.7,6,319,45,130,140,262,3,5,,,,,3062,2091060,2413,1867634,191,222222,191,222222,,4030,2197425,3490,1938640,2025-03-25T12:27:07+00:00
3,23.9,99.8,0.9,0.2,66.6,61.7,132,324,45,130,119,259,4,5,,,,,5106,3754671,3870,3257114,147,114686,147,114686,,6817,3937675,5831,3386540,2025-03-25T12:29:07+00:00
2,23.9,99.8,0.9,0.2,66.6,61.7,9,378,45,130,143,257,4,5,,,,,4725,3830826,3492,3458338,132,113462,132,113462,,6618,4018350,5614,3598390,2025-03-25T12:31:07+00:00
2,23.9,99.8,0.9,0.2,66.6,61.7,13,594,45,130,154,258,2,5,,,,,252,66024,334,56151,142,119033,142,119033,,242,66015,340,56547,2025-03-25T12:33:07+00:00
3,23.9,99.8,0.9,0.2,66.6,61.7,14,648,45,130,147,256,4,5,,,,,109,21123,124,16990,136,112985,136,112985,,107,21998,124,16990,2025-03-25T12:35:07+00:00
4,23.9,99.8,0.9,0.2,66.6,61.7,372,4111,45,130,151,262,3,5,,,,,123,35880,143,25387,170,181785,170,181785,,114,35602,147,25651,2025-03-25T12:37:07+00:00
4,23.9,99.8,0.9,0.2,66.6,61.7,12,628,45,132,124,265,4,5,,,,,342,90776,371,97562,313,161340,313,161340,,336,94405,377,98030,2025-03-25T12:39:07+00:00
1,23.7,99.8,0.8,0.2,66.6,61.7,4,130,45,129,143,259,5,4,,,,,32,7402,40,5259,108,111042,108,111042,,26,6751,40,5259,2025-03-25T12:41:07+00:00
1,23.7,99.8,0.8,0.2,66.6,61.7,137,324,45,130,155,264,3,5,,,,,31,5939,45,5388,118,111562,118,111562,,29,5974,45,5388,2025-03-25T12:43:07+00:00
4,23.8,99.8,0.9,0.2,66.6,61.7,8,536,45,133,140,270,3,6,,,,,1544,6229666,1275,138931,274,282045,274,282045,,5412,6505633,1276,138997,2025-03-25T12:45:07+00:00
3,24.1,99.6,0.9,0.2,66.6,61.7,17,810,45,133,152,268,2,6,,,,,54,19055,72,14714,181,190921,181,190921,,50,18844,76,14978,2025-03-25T12:47:07+00:00
2,24.2,99,0.9,0.2,66.6,61.7,10,432,45,133,128,262,3,6,,,,,50,6516,63,6779,129,111984,129,111984,,44,6225,63,6779,2025-03-25T12:49:07+00:00
3,24.2,99,0.9,0.2,66.6,61.7,60,432,45,133,145,258,4,6,,,,,66,10701,79,9389,127,112026,127,112026,,60,10526,79,9389,2025-03-25T12:51:07+00:00
2,24.1,99,0.9,0.2,66.6,61.7,11,486,45,131,153,253,3,6,,,,,69,12515,83,10322,127,112030,127,112030,,64,12448,83,10322,2025-03-25T12:53:07+00:00
3,24.1,99,0.9,0.3,66.6,61.7,454,3878,45,129,146,235,3,6,,,,,1245,679113,1267,272081,1897,3424796,1897,3424796,,1334,701714,1315,274651,2025-03-25T12:55:07+00:00
2,24.1,99,0.9,0.3,66.6,61.7,51,594,45,129,149,236,4,6,,,,,37,7992,50,9244,105,30974,105,30974,,16,3544,51,9310,2025-03-25T12:57:07+00:00
1,23.7,99,0.8,0.2,66.6,61.7,10,432,45,124,125,219,3,5,,,,,93,22277,126,19571,197,147291,197,147291,,67,17580,127,19637,2025-03-25T12:59:07+00:00
0,23.7,98.9,0.8,0.2,66.6,61.7,1028,2364,45,124,144,217,5,5,,,,,79,13013,90,10801,126,111978,126,111978,,66,11855,90,10801,2025-03-25T13:01:07+00:00
2,23.7,98.9,0.8,0.2,66.6,61.7,43,162,45,124,155,229,4,5,,,,,167,80825,208,44835,124,111874,124,111874,,176,82903,214,45231,2025-03-25T13:03:07+00:00
0,23.7,98.9,0.8,0.2,66.6,61.7,5,162,45,126,137,228,3,5,,,,,64,18687,79,17090,119,112928,119,112928,,60,18533,83,17354,2025-03-25T13:05:07+00:00
1,23.7,98.9,0.8,0.2,66.6,61.7,662,2058,45,126,139,235,3,5,,,,,37,5736,50,6186,123,111672,123,111672,,30,5089,50,6186,2025-03-25T13:07:07+00:00
0,23.7,98.7,0.8,0.2,66.6,61.7,57,270,45,128,118,254,3,5,,,,,50,14500,65,9681,113,111458,113,111458,,46,14195,65,9681,2025-03-25T13:09:07+00:00
1,23.8,98.7,0.8,0.2,66.6,61.7,10,432,46,130,142,257,4,5,,,,,28,8183,35,4737,120,111822,120,111822,,24,7608,35,4737,2025-03-25T13:11:07+00:00
0,23.8,98.7,0.8,0.2,66.6,61.7,8,324,46,130,153,252,4,5,,,,,358,152276,391,119400,145,126656,145,126656,,365,156424,427,121776,2025-03-25T13:13:07+00:00
6,24,98.6,1.3,0.2,66.6,61.7,6,3466,45,136,134,273,3,7,,,,,247,109005,263,49546,791,439320,791,439320,,247,111478,265,49678,2025-03-25T13:15:07+00:00
1,23.8,98.4,0.8,0.2,66.6,61.7,10,432,45,130,151,269,3,5,,,,,27,7956,33,4665,138,112756,138,112756,,24,7493,33,4665,2025-03-25T13:17:07+00:00
0,23.8,98.4,0.8,0.2,66.6,61.7,7,270,45,130,122,267,4,5,,,,,38,10378,46,6263,131,112391,131,112391,,29,9195,46,6263,2025-03-25T13:19:07+00:00
2,23.8,98.4,0.8,0.2,66.6,61.7,11,530,45,130,148,264,3,5,,,,,31,6735,37,4282,121,111872,121,111872,,22,5436,37,4282,2025-03-25T13:21:07+00:00
1,23.8,98.4,0.8,0.2,66.6,61.7,54,108,46,132,149,276,3,5,,,,,70,21613,89,14344,122,112830,122,112830,,61,20747,90,14410,2025-03-25T13:23:07+00:00
1,23.8,98.4,0.8,0.2,66.6,61.7,60,432,45,130,139,269,4,5,,,,,39,9708,48,9560,122,111900,122,111900,,18,5205,49,9626,2025-03-25T13:25:07+00:00
2,24.1,98.4,0.9,0.2,66.6,61.7,19529,540,45,133,146,271,3,6,,,,,3627,1486138,3315,1147642,123,112463,123,112463,,4061,1561980,3832,1181764,2025-03-25T13:27:07+00:00
2,24.1,97.8,0.9,0.2,66.6,61.7,49,546,45,133,139,275,4,6,,,,,4751,3726189,3520,3334354,116,111614,116,111614,,6538,3907093,5573,3469776,2025-03-25T13:29:07+00:00
3,24.1,96.4,0.9,0.2,66.6,61.7,12,664,45,133,152,276,4,6,,,,,5416,4889281,3680,4474601,147,113221,147,113221,,7918,5129534,6546,4663757,2025-03-25T13:31:07+00:00
2,24.1,96.4,0.9,0.2,66.6,61.7,8,324,45,133,153,277,3,6,,,,,51,10424,62,9429,135,112597,135,112597,,45,10039,62,9429,2025-03-25T13:33:07+00:00
1,24.1,96.4,0.9,0.2,66.6,61.7,11,626,45,133,138,273,3,6,,,,,2516,3150775,1375,3036935,154,134133,154,134133,,4271,3300188,3351,3167351,2025-03-25T13:35:07+00:00
6,24.1,96.3,0.9,0.2,66.6,61.7,10,492,45,133,146,278,3,6,,,,,2012,2155527,1808,913392,140,137471,140,137471,,2502,2215332,2290,945204,2025-03-25T13:37:07+00:00
7,24.1,96.1,0.9,0.2,66.6,61.7,35,3731,45,140,156,311,11,7,,,,,1838,1291051,1731,881857,1518,2406992,1518,2406992,,2207,1340167,2121,906565,2025-03-25T13:39:07+00:00
1,24.1,96.1,1.1,0.2,66.6,61.7,11,486,45,135,165,290,7,6,,,,,266,111785,311,84341,324,379573,324,379573,,269,115004,334,85859,2025-03-25T13:41:07+00:00
1,23.9,96.1,0.8,0.2,66.6,61.7,58,324,45,132,154,281,3,5,,,,,29,5812,31,3432,136,112498,136,112498,,22,5031,31,3432,2025-03-25T13:43:07+00:00
4,24,96.1,0.9,0.2,66.6,61.7,59,378,45,135,138,286,3,6,,,,,261,110190,268,69621,432,341289,432,341289,,264,113057,278,70281,2025-03-25T13:45:07+00:00
2,24.3,96.1,0.9,0.2,66.6,61.7,15,702,45,135,168,284,6,6,,,,,69,12232,80,9890,127,112030,127,112030,,60,11465,80,9890,2025-03-25T13:47:07+00:00
5,24.5,96.1,1,0.2,66.6,61.7,13,682,45,140,147,312,6,7,,,,,1971,1025051,2046,252855,138,112602,138,112602,,2043,1056694,2047,252965,2025-03-25T13:49:07+00:00
2,24.3,96.1,0.9,0.3,66.6,61.7,12,540,45,137,147,305,3,6,,,,,28,7426,32,5291,122,111770,122,111770,,22,6719,32,5291,2025-03-25T13:51:07+00:00
2,24.3,96.1,0.9,0.3,66.6,61.7,1866,352,45,137,155,304,3,6,,,,,48,11088,63,11798,116,111458,116,111458,,27,6794,64,11864,2025-03-25T13:53:07+00:00
2,24.3,96.1,0.9,0.3,66.6,61.7,58,324,45,137,151,303,5,6,,,,,71,14542,84,14980,111,111172,111,111172,,49,10465,85,15046,2025-03-25T13:55:07+00:00
3,24.4,96.1,0.9,0.3,66.3,61.7,129,756,45,137,162,307,4,6,,,,,29,8041,34,4883,128,126652,128,126652,,24,7414,34,4883,2025-03-25T13:57:07+00:00
3,23.8,96.1,0.9,0.2,66.3,61.6,7,1067,45,133,139,298,5,4,,,,,3915,1978410,4007,581426,232,231238,232,231238,,4033,2040095,4009,581936,2025-03-25T13:59:07+00:00
4,23.9,96.1,0.8,0.2,66.3,61.6,5,162,45,129,139,283,3,5,,,,,28,8433,35,5180,122,123580,122,123580,,24,7858,35,5180,2025-03-25T14:01:07+00:00
6,24.1,96.1,0.8,0.2,66.3,61.6,1884,330,45,134,165,299,6,6,,,,,46,12369,55,10787,250,122926,250,122926,,41,11980,55,10787,2025-03-25T14:03:07+00:00
3,24,96.1,0.8,0.3,66.3,61.6,8,226820,45,129,137,276,3,5,,,,,2469,138103,666,6346071,548,8275977,548,8275977,,2472,172867,4924,6627099,2025-03-25T14:05:07+00:00
1,24,96.1,0.8,0.3,66.3,61.6,8,324,45,129,149,276,4,5,,,,,54,8599,63,6944,264,142874,264,142874,,41,7091,63,6944,2025-03-25T14:07:07+00:00
0,24,96.1,0.8,0.3,66.3,61.6,7,270,45,129,119,266,3,5,,,,,27,7847,34,5589,272,147060,272,147060,,23,7258,34,5589,2025-03-25T14:09:07+00:00
1,24,96.1,0.8,0.3,66.3,61.6,7,270,45,127,161,260,5,5,,,,,26,7650,31,4570,113,114414,113,114414,,22,7047,31,4570,2025-03-25T14:11:07+00:00
1,24,96.1,0.8,0.3,66.3,61.6,11,486,45,127,158,258,3,5,,,,,174,67817,205,66216,138,128102,138,128102,,177,69748,228,67734,2025-03-25T14:13:07+00:00
2,24,96.1,0.8,0.3,66.3,61.6,56,216,45,128,145,256,4,5,,,,,107,24086,143,20154,291,722086,291,722086,,100,24185,143,20154,2025-03-25T14:15:07+00:00
2,24,96.1,0.8,0.3,66.3,61.6,61,486,45,127,146,249,4,5,,,,,220,65031,244,54401,242,251954,242,251954,,215,67082,250,54863,2025-03-25T14:17:07+00:00
